,ip,country,city,lat,lon,network,network_name,os_family,os_version,browser,browser_version,mobile,device_id,login
1693,89.232.71.201,Russia,Kazan’,55.78874,49.12214,89.232.68.0/22,TATTELECOM,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1694,178.204.116.135,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.4,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1695,178.204.82.72,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1696,89.232.87.94,Russia,Kazan’,55.78874,49.12214,89.232.87.0/24,TATTELECOM-PPPOE-CUSTOMERS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1697,91.107.99.94,Russia,Naberezhnye Chelny,55.72545,52.41122,91.107.96.0/21,RU-TATTELECOM-20120621,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1698,178.204.123.123,Russia,,60.0,100.0,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1699,178.204.61.169,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1700,178.205.165.115,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1701,178.205.39.14,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1702,178.205.218.29,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1703,178.204.72.141,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1704,178.205.38.120,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1705,178.204.80.26,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1706,188.225.114.52,Russia,Kazan’,55.78874,49.12214,188.225.96.0/19,RU-TATTELECOM-20090622,iOS,11.2.6,Mobile Safari UI/WKWebView,,True,bde6410e-e904-4336-a483-ad8421599386,bf07c1d8685590e1e4128d115970ad372febf630
1707,46.191.225.228,Russia,Kazan’,55.78874,49.12214,46.191.224.0/22,UBN,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1708,178.204.123.143,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1709,178.205.89.114,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1710,178.204.221.49,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1711,178.204.14.130,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1712,178.205.23.232,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1713,91.107.100.170,Russia,Kazan’,55.78874,49.12214,91.107.96.0/21,RU-TATTELECOM-20120621,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1714,178.205.212.236,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1715,178.204.119.157,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1716,178.205.236.135,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1717,178.204.3.169,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1718,178.204.190.81,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 66.0.3359,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1719,178.205.94.167,Russia,,60.0,100.0,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 65.0.3325,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1720,178.204.230.118,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 65.0.3325,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1721,178.204.192.33,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 65.0.3325,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1722,178.204.139.80,Russia,Kazan’,55.78874,49.12214,178.204.0.0/15,TATARBROADBANDNETS,Android,6.0,Chrome Mobile, 65.0.3325,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1723,89.232.85.154,Russia,Kazan’,55.78874,49.12214,89.232.85.0/24,TATTELECOM-PPPOE-CUSTOMERS,Android,6.0,Chrome Mobile, 65.0.3325,True,a93e6131-4840-4a6f-ad35-61f477e42397,bf07c1d8685590e1e4128d115970ad372febf630
1724,178.65.40.88,Russia,Syktyvkar,61.67642,50.80994,178.65.0.0/17,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 67.0.3396,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1725,176.59.5.12,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 67.0.3396,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1726,176.59.19.126,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 67.0.3396,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1727,176.59.11.23,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 67.0.3396,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1728,5.142.41.28,Russia,,60.0,100.0,5.142.0.0/18,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 67.0.3396,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1729,176.59.47.170,Russia,Moscow,55.75222,37.61556,176.59.32.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1730,95.52.237.240,Russia,Syktyvkar,61.67642,50.80994,95.52.232.0/21,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1731,62.165.23.187,Russia,Syktyvkar,61.67642,50.80994,62.165.16.0/20,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1732,176.59.12.224,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1733,176.59.21.64,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1734,176.59.0.53,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1735,176.59.20.66,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1736,176.59.14.225,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1737,176.59.7.115,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1738,176.59.21.92,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1739,176.59.18.75,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1740,176.59.17.229,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1741,176.59.18.116,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1742,176.59.19.137,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1743,79.173.87.109,Russia,Gatchina,59.57639,30.12833,79.173.80.0/20,ITREGION-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1744,176.59.3.12,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1745,176.59.19.10,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1746,176.59.21.26,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 66.0.3359,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1747,176.59.10.154,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1748,5.142.23.164,Russia,Syktyvkar,61.67642,50.80994,5.142.0.0/18,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1749,91.122.175.130,Russia,Syktyvkar,61.67642,50.80994,91.122.128.0/18,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1750,176.59.13.109,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1751,176.59.19.138,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1752,176.59.12.186,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1753,176.59.20.201,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1754,176.59.9.78,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1755,176.59.20.62,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1756,5.142.7.209,Russia,Syktyvkar,61.67642,50.80994,5.142.0.0/18,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1757,62.165.22.2,Russia,Syktyvkar,61.67642,50.80994,62.165.16.0/20,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1758,178.65.1.95,Russia,Syktyvkar,61.67642,50.80994,178.65.0.0/17,RU-AVANGARD-DSL,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1759,176.59.3.84,Russia,Saint Petersburg,59.93863,30.31413,176.59.0.0/19,TELE2RU-SUBSCRIBER-POOL-NET,Android,6.0,Chrome Mobile, 65.0.3325,True,80e1a08e-3ea8-4b4c-80d9-60e6ba593534,f9699f85c166d88f14e9b295d96719ea00976649
1778,31.173.85.31,Russia,Moscow,55.75222,37.61556,31.173.80.0/21,MF-GNOC-STF-CGN-20150729,Android,5.1,Chrome, 46.0.2490,True,8e746815-9e8d-4394-828d-380f4202eb9e,3193755c48156b1492d31a2be922779ca5cbf01d
1779,217.118.81.219,Russia,Krasnodar,45.04484,38.97603,217.118.80.0/22,BEEWLAN1,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1780,217.118.81.227,Russia,Krasnodar,45.04484,38.97603,217.118.80.0/22,BEEWLAN1,iOS,11.2.1,Mobile Safari UI/WKWebView,,True,22aa8cc9-c995-4011-af76-cc4ea769492d,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1781,217.118.81.196,Russia,Krasnodar,45.04484,38.97603,217.118.80.0/22,BEEWLAN1,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1782,217.118.81.28,Russia,Rostov-on-Don,47.23135,39.72328,217.118.80.0/22,BEEWLAN1,iOS,11.2.1,Mobile Safari UI/WKWebView,,True,22aa8cc9-c995-4011-af76-cc4ea769492d,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1783,217.118.81.197,Russia,Krasnodar,45.04484,38.97603,217.118.80.0/22,BEEWLAN1,iOS,11.2.1,Mobile Safari UI/WKWebView,,True,22aa8cc9-c995-4011-af76-cc4ea769492d,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1784,81.177.254.235,Russia,Elista,46.30778,44.25583,81.177.254.0/23,UgSelhoz-net,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1785,81.177.254.235,Russia,Elista,46.30778,44.25583,81.177.254.0/23,UgSelhoz-net,iOS,11.2.1,Mobile Safari UI/WKWebView,,True,22aa8cc9-c995-4011-af76-cc4ea769492d,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1786,81.177.254.240,Russia,Elista,46.30778,44.25583,81.177.254.0/23,UgSelhoz-net,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1787,217.118.81.22,Russia,,60.0,100.0,217.118.80.0/22,BEEWLAN1,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1788,217.118.81.25,Russia,Rostov-on-Don,47.23135,39.72328,217.118.80.0/22,BEEWLAN1,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1789,81.177.255.64,Russia,Elista,46.30778,44.25583,81.177.254.0/23,UgSelhoz-net,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1790,217.118.81.217,Russia,Krasnodar,45.04484,38.97603,217.118.80.0/22,BEEWLAN1,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1791,217.118.81.19,Russia,Rostov-on-Don,47.23135,39.72328,217.118.80.0/22,BEEWLAN1,iOS,10.3.3,Mobile Safari UI/WKWebView,,True,d7ecc406-c401-43b5-8959-32f6f13018e1,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1792,217.118.81.20,Russia,Krasnodar,45.04484,38.97603,217.118.80.0/22,BEEWLAN1,iOS,11.2.1,Mobile Safari UI/WKWebView,,True,22aa8cc9-c995-4011-af76-cc4ea769492d,b84cc08d4a580e833544a9fea8f93d56f3b29fd9
1793,217.118.81.20,Russia,Krasnodar,45.04484,38.97603,217.118.80.0/22,BEEWLAN1,Android,6.0.1,Chrome Mobile, 67.0.3396,True,51b573a3-1969-4d99-8ddb-a866cf50e88c,094756051b627fa58bd745ee1883a0a017ce623b
1798,83.220.237.22,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,686e3c09ebab29aa246a9ce6868a0659d8c65055
1799,83.220.237.22,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1801,80.240.105.237,Russia,Moscow,55.75222,37.61556,80.240.105.0/24,ClientNet,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1802,80.240.105.237,Russia,Moscow,55.75222,37.61556,80.240.105.0/24,ClientNet,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,bcde713056d84ad509ce1900f0dfd525892e7a06
1805,83.220.238.107,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1806,79.111.80.195,Russia,Moscow,55.75222,37.61556,79.111.0.0/17,TI-BB,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1807,5.16.0.32,Russia,Moscow,55.75222,37.61556,5.16.0.0/21,ENFORTA-MSK,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1808,83.220.238.28,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1809,83.220.238.131,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,bcde713056d84ad509ce1900f0dfd525892e7a06
1810,83.220.238.131,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1811,83.220.239.23,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1812,185.79.102.117,Russia,Moscow,55.75222,37.61556,185.79.102.0/24,RU_MAXMNT_NAT_POOL_2,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1813,83.220.238.233,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1814,83.220.239.4,Russia,Moscow,55.75222,37.61556,83.220.236.0/22,BEE-MSK-GPRS-FW,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1815,46.52.179.186,Russia,Moscow,55.75222,37.61556,46.52.176.0/21,ENFORTA-MSK,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1816,46.52.179.186,Russia,Moscow,55.75222,37.61556,46.52.176.0/21,ENFORTA-MSK,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,bcde713056d84ad509ce1900f0dfd525892e7a06
1817,185.79.100.118,Russia,Moscow,55.75222,37.61556,185.79.100.0/24,RU_MAXMNT_NAT_POOL_0,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1818,176.213.134.241,Russia,Moscow,55.75222,37.61556,176.213.132.0/22,ERTH-MOSCOW-IPOE-2-NET,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,bcde713056d84ad509ce1900f0dfd525892e7a06
1819,176.213.134.241,Russia,Moscow,55.75222,37.61556,176.213.132.0/22,ERTH-MOSCOW-IPOE-2-NET,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
1820,176.213.132.255,Russia,Moscow,55.75222,37.61556,176.213.132.0/22,ERTH-MOSCOW-IPOE-2-NET,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,bcde713056d84ad509ce1900f0dfd525892e7a06
1821,176.213.132.255,Russia,Moscow,55.75222,37.61556,176.213.132.0/22,ERTH-MOSCOW-IPOE-2-NET,Android,5.1,Chrome, 67.0.3396,True,de156afc-565e-47b0-a8a1-b9b754b2b981,e34cede14d7469957986c632404885265d595d24
